"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-04-25",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","17",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This refurbished iPhone 13 was supposed to be in “excellent” condition. However, when I would try to take pictures outside the screen would not get bright so I couldn’t see the pictures nor could I read my phone when outside. I tried to adjust all the settings as suggested in the troubleshooting guide and that didn’t work. Then, with a recent software update, I was notified that there is a non-Apple part installed that affects the display brightness. I took it to Best Buy and they verified that and said they could put in the correct part for $257 and I would have to leave my phone for 3 days! Beware of refurbished phones, even “excellent” ones! I am extremely disappointed! I wish I would have done something during the warranty period but I thought it was just a settings issue that could be fixed. I never expected it to have non-Apple parts.","RZEDO88INGEVE",,,,,,"5","Beware of refurbished phones!","https://www.amazon.com/gp/customer-reviews/RZEDO88INGEVE","Reviewed in the United States on April 25, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","128GB"
"United States",,"2025-06-03",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","18",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I’m really disappointed with this iPhone. I bought it just four months ago, and the audio has already stopped working completely. For a device in this price range, I expected much higher durability and performance. I take good care of my electronics, so there's no reason something this essential should break so soon. It's incredibly frustrating to spend this much money and not even get a year of proper use out of it. I now can't make calls, use Siri, or listen to music without connecting external audio devices—completely unacceptable for a premium phone. I'm hoping Apple sees this and offers a replacement or at least a repair. A phone at this price should last far longer than a few months.","R1783D95M4UTZC",,,,,,,"Disappointed – Audio Failed After Just 4 Months","https://www.amazon.com/gp/customer-reviews/R1783D95M4UTZC","Reviewed in the United States on June 3, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-04-20",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","19",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I know this was a cheap option, but this felt so wrong. It works so I’ll live with it— but buyer beware! The unit I received was poor quality. The bottom right of the screen is raised, so the new screen wasn’t set right. The touch screen isn’t set right either, and hits random buttons or just doesn’t respond at all. Then the battery they used wasn’t Apple OEM, so you can’t tell its health— which is a big red flag… this phone dies fairly quickly, so I think it’s a bad battery too. All in all, I feel cheated out of my $ and thinking heavily of returning it. I understand buying such a cheap item would come with COSMETIC damages and scratches, maybe even a 3rd party battery, so I expected a lot— but this one is more than that. Functionally, it’s so bad.","R1RXA21VX75UHL","https://m.media-amazon.com/images/I/612hen5x59L._SY88.jpg","https://m.media-amazon.com/images/I/61EStJDv-2L._SY88.jpg","https://m.media-amazon.com/images/I/61UJov7UBrL._SY88.jpg","https://m.media-amazon.com/images/I/61xMf-K0LSL._SY88.jpg",,"4","Buyer beware…more than just cosmetic","https://www.amazon.com/gp/customer-reviews/R1RXA21VX75UHL","Reviewed in the United States on April 20, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Midnight, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","256GB"
"United States",,"2023-11-02",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","20",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I bought a supposedly refurbished UNLOCKED iPhone in excellent condition. The phone arrived within 5 days and was in fact in a pristine state from an external point of view. However, once I installed an eSIM, I noticed that something was wrong. The phone didn't connect to any carrier and was LOCKED! After some search, I found out that the phone was BLACKLISTED due to FRAUD!!! How can something like this happen on Amazon? I contacted Amazon customer service but they didn't seem to be very interested in my situation, constantly postponing the reimbursement date. Actually, I sent several emails and chatted several times in the live chat and usually associates responded very quickly without thoroughly reading the details of what was actually happening. Only when I started to become really upset with the situation and demanded to talk to a supervisor, a reimbursement for my account was ordered. Overall, I paid the phone itself + a replacement SIM card (installing the eSIM in a blacklisted phone invalidates your SIM) + shipping costs (the seller didn't provide me a paid shipping label). Overall, this was the worst experience that I have ever had on Amazon and I strongly advise everyone who is thinking about buying tech equipment here to look somewhere else first! Once Amazon and the seller have your money, solving the situation is much more complicated. In the end, I ended up buying the same model at another store!","R31E7KBLMRJLIE",,,,,,"81","SCAM!!!","https://www.amazon.com/gp/customer-reviews/R31E7KBLMRJLIE","Reviewed in the United States on November 2, 2023","18003","1405",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-07-13",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","21",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This phone crashed as I was loading the contents from my personal phone, I called the support line spent an hour trying different options to revive the phone but nothing worked, the rep set me up with an appointment at a local retailer with phone support but after they inspected it, they said it was definitely defective. So I returned the phone and requested a refund. No one is more sorry this happened than I am, I will probably purchase another phone but not sure I will pay the extra money for “renewed premium “.","R1WPC2AJDFJQ3Q",,,,,,,"Is renewed premium worth the extra","https://www.amazon.com/gp/customer-reviews/R1WPC2AJDFJQ3Q","Reviewed in the United States on July 13, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","128GB"
"United States",,"2025-06-16",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","22",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is the second refurbished phone we bought from Amazon. We spent hours transferring over data, turned on to use and within minutes we determined they were defective (broken speaker, charging cable jack loose). A basic inspection would have revealed these issues—I assume there is a chop shop somewhere working as quickly as possible to get these phones out to sell. Now I am waiting 30 days for a refund and we wasted literally hours setting up the phones. DO NOT BUY THESE Amazon refurbished phones!!!!","R12L4KCLAKVOXP",,,,,,"2","Defective Phone — DO NOT BUY THESE!","https://www.amazon.com/gp/customer-reviews/R12L4KCLAKVOXP","Reviewed in the United States on June 16, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Blue, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","256GB"
"United States",,"2024-07-05",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","23",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","My phone came with a few scratches, but that wasn’t the issue. The battery would go from 80% to completely dead within less than an hour and I was barely even using it because I was at work. When I reached out with this issue they said I had to close any apps running in the background, but the phone was already restarted and had only my messages up which I would clear after using. It was a faulty battery. I knew it was a risk getting a phone that didn’t work so I wasn’t overly upset that it didn’t work out. I didn’t get upset until I returned the phone through UPS and saw that someone named Alberto got the phone back in New York a week ago, but I still never got a refund. I messaged them again and all they said was “ Please allow us additional time to further look into your return” so I say “okay.” (Mind you they already had the phone) three days later and no response nor refund. I message them again with no response so I just had to go to Amazon directly. I would really recommend against buying a phone through them because if you need to return the phone you may have to be weeks without that money and a phone. 😭","RU5DAFV49PRO2",,,,,,"19","-0 out 10 recommend","https://www.amazon.com/gp/customer-reviews/RU5DAFV49PRO2","Reviewed in the United States on July 5, 2024","18003","1405",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
"United States",,"2025-06-08",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","24",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I was really disappointed with this refurbished iPhone. First of all, the packaging was really poor and didn’t feel secure at all. The phone itself had a lot of visible damage, the exterior was scratched and beat up much more than I expected for a “refurbished” item. When I started using it, the problems continued. The battery drained extremely fast, and the phone got hot just minutes after I started using it , even during simple tasks. It felt unsafe and unreliable. I ended up returning it because neither the quality nor the condition met my expectations. Definitely not worth the money. I wouldn’t recommend this seller or product.","RBOSEJKOJN7TL","https://m.media-amazon.com/images/I/61UkzeerZyL._SY88.jpg","https://m.media-amazon.com/images/I/61d0I6gbQ9L._SY88.jpg","https://m.media-amazon.com/images/I/81rUSSRrNRL._SY88.jpg",,,,"Very disappointed, poor quality and over heating issues","https://www.amazon.com/gp/customer-reviews/RBOSEJKOJN7TL","Reviewed in the United States on June 8, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-06-28",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","25",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I paid over $300 for this phone just for it to come with the screen almost popping out it actually is popping out on that corner and the bottom is uneven where the charger is it is also very hard to put the charger in and I bought it in the condition of it saying it was renewed but new I honestly would like a whole new brand new device cuz the screen is popping out","R1HRSJY2F9MAMK","https://m.media-amazon.com/images/I/61-jtORpOmL._SY88.jpg","https://m.media-amazon.com/images/I/71mu7zWBbaL._SY88.jpg","https://m.media-amazon.com/images/I/71n8uYqfiFL._SY88.jpg",,,,"Beware","https://www.amazon.com/gp/customer-reviews/R1HRSJY2F9MAMK","Reviewed in the United States on June 28, 2025","18003","1405",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
"United States",,"2025-05-30",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","26",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Was looking forward to my iPhone 13. The product was delivered intact and I got as far as loading my iCloud contents. I decided to hold off a few weeks connecting to my phone carrier since I didn't need the new phone right away. After deciding to connect with carrier, I was unable to swipe the phone screen open. I tried to power down the phone ""slide to power off"" feature and no luck. Screen totally frozen and had to return phone to Amazon for refund. I've had previous success with refurbished phones, but this one was definitely a classic LEMON.","R1QQPXF3X88DQA",,,,,,,"Refurbished Phone Fixed?","https://www.amazon.com/gp/customer-reviews/R1QQPXF3X88DQA","Reviewed in the United States on May 30, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","128GB"
"United States",,"2025-03-01",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","27",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I have had this phone for 3 days and noticed how fast the battery drains . The battery health is 83% which is very low compared to what a “good battery health” is considered. I feel extremely disappointed because I ordered a product from Amazon that’s renewed and now I’m being told I’m not able to get a replacement. I would have to do a complete refund sending the phone back being phoneless for who knows how long, paying an extra $300 something dollars on top of ordering a new phone. It just seems very unhelpful as this has become more of a hassle versus being able to exchange the DAMAGED phone I was sent . I bought this phone “in excellent condition “ but in reality it is not working properly. I never write reviews but I am beyond upset about this situation and the bad quality of phone I received .","R2DAHFFMAJWBGY",,,,,,"3","No replacements","https://www.amazon.com/gp/customer-reviews/R2DAHFFMAJWBGY","Reviewed in the United States on March 1, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Pink, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","256GB"
"United States",,"2025-01-16",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","28",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","TMobile was still owed money on one of the phones I purchased from this company. I bought two TMobile compatible iPhone 13s in September 2024. I activated them with no problems and things were fine. December/January rolls around and one of the two phones goes to ""SOS"" mode and won't work on cellular (only WiFi). I performed all of the troubleshooting suggestions to no avail. Contacted TMobile and they informed me that whoever owned the phone before me still owed money on it, so the IMEI was locked and could not be activated until that amount was paid. FWIW - I looked at MANY reviews and did an IMEI search online to be sure that the phones were going to work. Fat lot of good that did. When I contacted Synergy about this, they basically said ""too bad, so sad"" because it was beyond the 90 day return window. (I didn't have problems with the phone until after that time.) I contacted Amazon and they have agreed to do a refund. Lesson learned.","R2GXDKHK1FGCXB",,,,,,"5","Money was owed to TMobile when Synergy sold this to me.","https://www.amazon.com/gp/customer-reviews/R2GXDKHK1FGCXB","Reviewed in the United States on January 16, 2025","18003","1405",,,"Service Provider: T-Mobile, Color: Green, Size: 128GB","B09LNW3CY2","Service Provider","T-Mobile","Color","Green","Size","128GB"
"United States",,"2025-07-09",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","29",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","DO NOT ORDER PHONES THROUGH AMAZON . Bought a phone for my kid . Upon setup , the Face ID didn’t work. I returned the phone and ordered another one. I’ve been waiting for my refund on this phone that was damaged since 6/25/25 , now it’s 7/9/25 i contacted Amazon and they’re telling me 14 more business days to inspect a product that was sent to me damaged. Makes no sense.","R1KQY30WIX2IQY",,,,,,,"Face ID did not work during phone setup","https://www.amazon.com/gp/customer-reviews/R1KQY30WIX2IQY","Reviewed in the United States on July 9, 2025","18003","1405",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
