"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-03-11",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","2",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I bought 2 phones on February 14th. One for me and one for my fiancé. Mine was delivered in 5 days and was in perfect condition, I love it. My fiancé’s was not delivered until March 5th. Obviously, I spent a lot of money on these phones. When his was delivered and opened, the first thing we noticed was there was already a screen protector on the phone and it was cracked in 2 different places. The next thing we noticed was that the phone would not charge using a wireless charger. His phone also runs out of battery super fast despite the battery life being 95%. The battery only lasts him 3 hours max while using the phone, compared to the one that I got that lasts 2 days before having to charge it and I use mine more than he uses his. His phone keeps freezing and does not allow him to use the screen until he turns the phone off and then back on. I am happy with the phone I received, but the experience with the one he got has been nothing but trouble. Overall, not very happy with my purchase all together and now out of the money that was spent. When you spend $1300 on a product ($650 each) you expect something that actually works decently. To be clear, we didn’t expect something perfect, but having this many issues is outrageous.","RXERMB2CLDP10",,,,,,,"7","Multiple Problems","https://www.amazon.com/gp/customer-reviews/RXERMB2CLDP10","Reviewed in the United States on March 11, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-04-06",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","3",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Bought 2. They did not come from ""Ships from DirectCertified; Sold by DirectCertified"" They came from 2ndphoneclub which has a current 61% rating on Amazon. The phones were carrier/sim unlocked, but one was Canadian with sim slot, the other seems to be USA. Canadian had a sim slot, the other did not. The rating of both phones was ""Excellent"" The Canadian has a battery health of 85% which is unacceptable as an ""Excellent"" phone. The other has a 100%. The Canada, Guam, Japan, Mexico, Saudi Arabia, USVI version does not have the 5G NR mmWave (Bands n258, n260, n261). The unacceptable phone will be sent back. Amazon makes it almost impossible to tell the actual vendor you are buying from on these and I would have never bought from 2ndphoneclub, as I could have looked at the Amazon Store and found the 61% review rating on their store. Other items to note, the model numbers for the phone also do not match any published model numbers by Apple. Be warned that not all is up front with this.","RYKN8STAB3IMW",,,,,,,"3","Buyer Be Ware Could be US or Other World Phones, and not the same supported bands","https://www.amazon.com/gp/customer-reviews/RYKN8STAB3IMW","Reviewed in the United States on April 6, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-01-23",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","4",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I purchased this phone a few days ago, I received it on 01/22/2024. Transferred all my data and connected phone with service & bought accessories for the phone. Once it came to charging it the phone started to smell like burnt (used charger product came with. I checked wire and it was burnt. I tried a different charger and burnt my other charger from Apple. I spoke to costumer service was disappointed on the service being informed that I need to reach the seller for the issue. The Amazon representative was very unhelpful and had a rude tone. I requested to speak to a supervisor and he hang up the call. I called back again and another Amazon representative assisted me to help me process for a refund. I was offered 5$ for this horrible experience. What a shame. I am not comfortable having this fire hazard in my home. Never buy from this seller. I’ve been a prime member for many years and I have to experience this horrible thing with rude people & dangerous fire hazard product such as this. I do not want this to review to be deleted. I want everyone to be aware of the situation.","R31M1CKIIVHIVD",,,,,,,"6","Do not buy this product (Fire Hazard)","https://www.amazon.com/gp/customer-reviews/R31M1CKIIVHIVD","Reviewed in the United States on January 23, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-07-07",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","5",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Why did you pick this product vs others?: I bought this phone and within a week it started to randomly restart while using it. They wouldn't exchange the phone, so I returned the phone, purchased a second phone, and shortly after receiving the second phone the screen went solid green. I returned the second phone and have been waiting more than 40 days for a refund. I have been messaging the seller but have still not been able to get my refund. I do not recommend buying this phone, or buying from this seller.","RD4S0H4EIECMC",,,,,,,,"2 phones, both junk","https://www.amazon.com/gp/customer-reviews/RD4S0H4EIECMC","Reviewed in the United States on July 7, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-07-02",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","6",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I’m extremely disappointed with this purchase. The listing said the iPhone 14 Pro Max was in excellent condition and fully functional, but what we received was far from that. The screen was badly scratched and chipped all over — it looked heavily used. The battery was in terrible condition, and the power button (used to turn the phone on/off or take screenshots) was completely unresponsive, as if it was stuck or broken. We couldn’t even use the phone properly and had to return it. This was not what we expected at all. Very frustrating experience.","RVNYGN0LRPUTS",,,,,,,,"Phone is not excellent condition be careful, battery health so low","https://www.amazon.com/gp/customer-reviews/RVNYGN0LRPUTS","Reviewed in the United States on July 2, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2024-10-15",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","7",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Writing this review after trying to contact the seller with no luck and no luck trying to use my premium protection plan. The iPhone arrived in a damaged box and it had some imperfections on the metal frame however since is a refurbished phone I figure that was normal. I kept the phone cause it was a hassle returning it and the phone seemed to work fine. However after 5 months of use the phone is heavily malfunctioning. The buttons started glitching and now they straight up don’t work. I have to use my headphone and control the volume with them because the side buttons don’t work. As well as the Lock Screen button. I have to leave my phone “on” at all times until it goes to sleep cause the button doesn’t work. I have tried to use my protection plan and it sent me to use the Apple support which will be incurre additional fees and cost. As I am currently paying for insurance through Amazon I don’t understand why they just don’t seem to want to honor it. I would love to hear back from the seller about an exchange or refund. This iPhone is definitely not holding up to the standard of “excellent” that promised. It shouldn’t be having all these issues after only 5 months.","RUKHP7AL59OJ0",,,,,,,"11","Malfunctioning","https://www.amazon.com/gp/customer-reviews/RUKHP7AL59OJ0","Reviewed in the United States on October 15, 2024","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-07-13",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","8",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","When I bought the phone I bought it in excellent condition but when it arrived it was very dirty and with scratches on the top and the screen has a stain and is a little dark, and I bought other items in excellent conditions and they have arrived almost new without any problem but this phone I was disappointed because you pay a high price for an excellent phone and it is not what I expected, I do not recommend it.","R2KSXHSDQ3VYWY","https://m.media-amazon.com/images/I/61hmxux1d2L._SY88.jpg","https://m.media-amazon.com/images/I/61uSl2WKRiL._SY88.jpg",,,,,,"Phone in bad condition","https://www.amazon.com/gp/customer-reviews/R2KSXHSDQ3VYWY","Reviewed in the United States on July 13, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-05-11",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","9",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Just don't buy it. it was going well for me for a few months when all of a sudden the phone got stuck on sos. I waited on the line to call my service provider and they said that they can't do anything about it because ""the original owner needs to come in contact with the service provider and unblock the phone"". So basically, you buy it, and you are pretty much guaranteed to not be able to use it as a phone, and there is nothing you can do about it. I can't even get a refund for this useless piece of junk and even with me connected to wi-fi I can't create new contacts... never buy a phone from here.","R3EAEXU0SHY92Z",,,,,,,"2","Do not buy","https://www.amazon.com/gp/customer-reviews/R3EAEXU0SHY92Z","Reviewed in the United States on May 11, 2025","3672","384",,,"Service Provider: T-Mobile, Color: Space Black, Size: 128GB","B0BN94DL3R","Service Provider","T-Mobile","Color","Space Black","Size","128GB"
"United States",,"2024-05-05",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","10",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I was excited to get this 14 Pro Max. Opened the box and the phone was in immaculate condition. Not a scratch on it. I was switching from a 13 Non-pro & started the fairly automated IOS phone swap procedure. It took several tries but got it switched. The eSIM transfer was the easiest part actually. Then the bad news came. Once the phone was installing all my apps etc. I checked the capacity of the battery and the storage. I ordered 1TB specifically so I would never run out of space creating content & the added cost worth it to me. Imagine my surprise when I saw I had in fact only 256 which was what I was coming from. To make things worse I checked the Battery health capacity & found it to be only 84% max. My 2 plus year old 13 had 94% max still and that’s not being gentle with charge cycles. I know 80%+ is still considered a Very good. Rating for max battery capacity but one of the reasons I went with the Pro Max was for the added battery capacity. Very disappointed beyond words given the hassle it was to switch over phones this far. I immediately submitted a request for a refund. Not quite ready to try again & ordering a replacement given this experience.","R3S9DNHD17NAOX","https://m.media-amazon.com/images/I/51V7EkixIQL._SY88.jpg","https://m.media-amazon.com/images/I/61JtXpBvJtL._SY88.jpg",,,,,"13","Ordered 1tb but got 256gn instead; only 84% battery capacity","https://www.amazon.com/gp/customer-reviews/R3S9DNHD17NAOX","Reviewed in the United States on May 5, 2024","3672","384",,,"Service Provider: Verizon, Color: Space Black, Size: 1TB","B0BN94DL3R","Service Provider","Verizon","Color","Space Black","Size","1TB"
"United States",,"2024-02-21",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","11",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This was the first time I ever bought a refurbished phone. Since all the descriptions insisted the phone would be in excellent condition and that it had been “vigorously tested” by all these “experts” I trusted it. I shouldn’t have. I’m just so dissapointed in what I received. The actual phone I loved but the Bluetooth would connect and disconnect constantly. All the time. With every device. Every 3 minutes. It had dents and scratches on most parts of the rim around the phone. the charger that came with it didn’t even work! (I had to use an old charger) I understand that this was a refurbished phone but I also understood that I paid almost $1000 for it so instead of returning I figured I’d give the company another chance and asked for an exchange which they were willing to do but their customer service changed my mind and was the icing on the cake for me, why I’m returning it and why I’m taking time out of my day to write this review. This whole experience, switching my phone over , then back, not having Bluetooth, trying to fix it with Amazon, then the Company , now having to drive to ups before they close- it has been a huge waste of my time:/ never again.","R34HB4HPW7VX07","https://m.media-amazon.com/images/I/61YCA2Ike4L._SY88.jpg","https://m.media-amazon.com/images/I/61emyF1VGNL._SY88.jpg","https://m.media-amazon.com/images/I/61nUmS5BcNL._SY88.jpg",,,,"15","Disappointed","https://www.amazon.com/gp/customer-reviews/R34HB4HPW7VX07","Reviewed in the United States on February 21, 2024","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-06-09",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","12",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone has a broken SIM. Doesn't send or receive texts properly. It also has malfunctioning blue tooth functionality. The audio randomly becomes distorted for no other reason than the phone is in the wrong orientation - something that never happened with my iphone 8+. Beware of buying anything renewed/used. People are flipping old junk phones on here for a quick profit. Another sign of our drift towards a low trust society.....","RZRZ0RGEZJ5B",,,,,,,,"Malfunctioning E SIM and blue tooth","https://www.amazon.com/gp/customer-reviews/RZRZ0RGEZJ5B","Reviewed in the United States on June 9, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 512GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","512GB"
"United States",,"2025-06-04",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","13",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Apple said this was IP68 and someone splashed me with the phone in my hand. NOw the phone dont work and apple said their warrant does not cover this when it clearly states IP68 cover water for 3m for 30 minutes. Mine was not under water. Someone just splashed me. Now the device dont power on and apple support says there is nothing they can do. bs!!!","RZEH0H6BNRQH9",,,,,,,,"Apple is a joke","https://www.amazon.com/gp/customer-reviews/RZEH0H6BNRQH9","Reviewed in the United States on June 4, 2025","3672","384",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN94DL3R","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-07-11",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN94DL3R/ref=sr_1_1?crid=1AAOXVMKNXJHS&dib=eyJ2IjoiMSJ9.fUO2M3tN536w0iq101MEq_4rpWw4qwTncBkf2RJvyJUJY_3er1qomtDpm5Um1ocx4vg-nhJDt7BUWM7D9wN-4Rv8t3pdPF88LI-jpdz3GRaikFs7FSxM6Eu64rJzKfSHwfKwULNYzESsUkVo87LZzA7hRNynDhgRHp0dzQQGqI5kuBdbgLT93x6qRAld8SOX--R0I7ECGiEnzWZKnGL-xl09RR10QWgW_J-DfJXKsyI.hT14Q_IPZPSIq1DKMN9S9wSQBTVv7OxVNQfHPQ_dlFk&dib_tag=se&keywords=iphone%2B14%2Bpro%2Bmax&qid=1752827155&sprefix=iphone%2B14%2Bpro%2Bma%2Caps%2C411&sr=8-1&th=1","false","true","14",,,"B0BN94DL3R","B0BN94DL3R","1","https://www.amazon.com/product-reviews/B0BN94DL3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN94DL3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Keep getting a notification that the screen is not an apple screen and I can see why. The front camera is completely blurry. Why would I buy a premium condition iPhone if I wanted a half fixed one? I would leave 0 stars if I could","R35YN8U75RKIVJ",,,,,,,,"NOT REALLY FIXED","https://www.amazon.com/gp/customer-reviews/R35YN8U75RKIVJ","Reviewed in the United States on July 11, 2025","3672","384",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN94DL3R","Service Provider","Unlocked","Color","Space Black","Size","128GB"
